inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Travelling,Airtel,4G,5,Satisfactory,13.00281582,77.71177502,Karnataka,4,2021
Travelling,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA,5,2021
Travelling,Airtel,4G,3,Poor Voice Quality,16.97315879,82.26627828,Andhra Pradesh,5,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,3,Satisfactory,22.62884,88.39295667,West Bengal,2,2021
Travelling,Airtel,4G,5,Satisfactory,23.0736701,72.5053155,Gujarat,2,2021
Travelling,Airtel,4G,1,Poor Voice Quality,22.2755326,70.8122592,Gujarat,2,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,31.60589584,74.9041949,Punjab,2,2021
Travelling,Airtel,4G,5,Satisfactory,31.6062494,74.9046288,Punjab,2,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,1,Call Dropped,22.27145963,70.80940339,Gujarat,2,2021
Travelling,Airtel,4G,5,Satisfactory,23.07390493,72.50545499,Gujarat,2,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.0274126,72.54558274,Gujarat,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.02742915,72.54518611,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.29594811,72.34119606,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.29594811,72.34119606,Gujarat,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.29594811,72.34119606,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.0454529,72.5160085,Gujarat,3,2021
Travelling,Airtel,4G,4,Satisfactory,24.08856833,88.25500667,West Bengal,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,1,Poor Voice Quality,23.0305395,72.6137405,Gujarat,3,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,24.17332833,72.43419,Gujarat,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,24.175255,72.415815,Gujarat,1,2021
Travelling,Airtel,4G,5,Satisfactory,28.53372461,77.2427414,Delhi,1,2021
Travelling,Airtel,4G,5,Satisfactory,28.53372461,77.2427414,Delhi,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,4,Satisfactory,13.0029963,77.7117224,Karnataka,4,2021
Travelling,Airtel,4G,3,Satisfactory,15.52344241,80.02221248,Andhra Pradesh,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.2990227,73.9042579,Rajasthan,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.2990117,73.9042504,Rajasthan,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.2990117,73.9042504,Rajasthan,7,2021
Travelling,Airtel,4G,1,Call Dropped,25.26853928,82.7100034,Uttar Pradesh,7,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,3,Poor Voice Quality,27.444408,78.0390537,Uttar Pradesh,8,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,9,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,8,2021
Travelling,Airtel,4G,5,Satisfactory,25.3605,83.0087688,Uttar Pradesh,1,2021
Travelling,Airtel,4G,5,Satisfactory,10.02184095,76.30990321,Kerala,1,2021
Travelling,Airtel,4G,5,Satisfactory,10.1231557,76.3568701,Kerala,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,2,Poor Voice Quality,25.4097976,86.0167811,Bihar,9,2021
Travelling,Airtel,4G,5,Satisfactory,28.4749751,77.059447,Haryana,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.2965592,73.9024247,Rajasthan,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.2965689,73.9024053,Rajasthan,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.2965631,73.9094662,Rajasthan,7,2021
Travelling,Airtel,4G,5,Satisfactory,30.42240333,76.53047167,Punjab,9,2021
Travelling,Airtel,4G,3,Satisfactory,19.02706284,73.03625924,Maharashtra,8,2021
Travelling,Airtel,4G,5,Satisfactory,18.30670974,83.56570219,Andhra Pradesh,8,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,8,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,31.6058087,74.9017647,Punjab,2,2021
Travelling,Airtel,4G,5,Satisfactory,22.69865055,75.8781255,Madhya Pradesh,2,2021
Travelling,Airtel,4G,5,Satisfactory,31.6063846,74.9027908,Punjab,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,5,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,5,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467758,81.5557295,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467964,81.5557795,Andhra Pradesh,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467803,81.5557959,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467803,81.5558003,Andhra Pradesh,6,2021
Travelling,Airtel,4G,4,Satisfactory,15.7110621,79.3083522,Andhra Pradesh,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,5,Satisfactory,23.25945167,88.538935,West Bengal,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7370725,79.2698908,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7370725,79.2698908,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.72233,79.3094087,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7434151,79.3924846,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343601,79.2631121,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7229819,79.2639672,Andhra Pradesh,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,1,Poor Voice Quality,26.76110667,84.00226833,Uttar Pradesh,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,2,Poor Voice Quality,26.46230866,74.62720077,Rajasthan,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,9.9403743,76.317752,Kerala,1,2021
Travelling,Airtel,4G,5,Satisfactory,9.926165279,76.40037251,Kerala,1,2021
Travelling,Airtel,4G,5,Satisfactory,26.8645033,81.0077322,Uttar Pradesh,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,23.06958391,72.51512616,Gujarat,1,2021
Travelling,Airtel,4G,5,Satisfactory,23.0454606,72.5159676,Gujarat,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,10.81285977,78.71573701,Tamil Nadu,1,2021
Travelling,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,26.28283936,73.01725726,Rajasthan,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,29.2990263,73.9042588,Rajasthan,7,2021
Travelling,Airtel,4G,5,Satisfactory,23.29594811,72.34119606,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,10.36685275,76.31410418,Kerala,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,5,Satisfactory,22.32719804,73.2040721,Gujarat,3,2021
Travelling,Airtel,4G,5,Satisfactory,28.62194544,77.09398728,Delhi,3,2021
Travelling,Airtel,4G,5,Satisfactory,23.07661958,72.52450283,Gujarat,3,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,3,2021
Travelling,Airtel,4G,2,Poor Voice Quality,16.5481715,81.5255278,Andhra Pradesh,3,2021
Travelling,Airtel,4G,2,Poor Voice Quality,15.7343807,79.2632237,Andhra Pradesh,3,2021
Travelling,Airtel,4G,3,Satisfactory,16.5469921,81.5556854,Andhra Pradesh,5,2021
Travelling,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA,5,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,5,2021
Travelling,Airtel,4G,3,Satisfactory,16.54684281,81.55582124,Andhra Pradesh,5,2021
Travelling,Airtel,4G,3,Satisfactory,16.54684281,81.55582124,Andhra Pradesh,5,2021
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,7,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2022
Travelling,Airtel,4G,5,Satisfactory,12.93675163,77.69447648,Karnataka,8,2022
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,5,2022
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,5,2022
Travelling,Airtel,4G,5,Satisfactory,28.99627469,77.69332884,Uttar Pradesh,5,2022
Travelling,Airtel,4G,4,Satisfactory,25.21289916,85.65310522,Bihar,6,2022
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,6,2022
Travelling,Airtel,4G,1,Call Dropped,18.4520816,73.8514829,Maharashtra,6,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA ,1,2022
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA ,1,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA ,1,2022
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA ,1,2022
Travelling,Airtel,4G,1,Poor Voice Quality,18.45011295,73.85000282,Maharashtra,4,2022
Travelling,Airtel,4G,4,Satisfactory,13.11079949,77.46996126,Karnataka,3,2022
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,11,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2022
Travelling,Airtel,4G,5,Satisfactory,10.64632069,76.59111704,Kerala,3,2023
Travelling,Airtel,4G,5,Satisfactory,10.73330942,76.57983975,Kerala,3,2023
Travelling,Airtel,4G,5,Satisfactory,10.76488159,76.62352761,Kerala,3,2023
Travelling,Airtel,4G,5,Satisfactory,23.3798674,85.3101424,Jharkhand,1,2023
Travelling,Airtel,4G,5,Satisfactory,23.379894,85.3101399,Jharkhand,1,2023
Travelling,Airtel,4G,3,Call Dropped,19.10701082,72.89452699,Maharashtra,1,2023
Travelling,Airtel,4G,5,Satisfactory,23.37972797,85.31003617,Jharkhand,1,2023
Travelling,Airtel,4G,5,Satisfactory,13.0627453,77.55896901,Karnataka,2,2023
Travelling,Airtel,4G,1,Poor Voice Quality,12.99305193,77.68583993,Karnataka,2,2023
Travelling,Airtel,4G,1,Poor Voice Quality,16.48215798,81.1516784,Andhra Pradesh,4,2023
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2023
Travelling,Airtel,4G,5,Satisfactory,12.95840867,77.55474558,Karnataka,6,2023
Travelling,Airtel,4G,5,Satisfactory,12.97790413,77.57206329,Karnataka,6,2023
Travelling,Airtel,4G,3,Satisfactory,12.94249167,78.72006333,Tamil Nadu,12,2023
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2024
Travelling,Airtel,4G,5,Satisfactory,17.998185,81.734975,Odisha,9,2023
Travelling,Airtel,4G,3,Poor Voice Quality,9.587545,76.546305,Kerala,8,2023
Travelling,Airtel,4G,5,Satisfactory,21.19144216,72.84880688,Gujarat,10,2022
Travelling,Airtel,4G,5,Satisfactory,20.16247446,85.67959897,Odisha,10,2022
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,10,2022
Travelling,Airtel,4G,5,Satisfactory,23.3798696,85.3101448,Jharkhand,10,2022
Travelling,Airtel,4G,3,Call Dropped,19.10701082,72.89452699,Maharashtra,10,2022
Travelling,Airtel,4G,5,Satisfactory,23.37972797,85.31003617,Jharkhand,10,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2022
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,8,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,8,2024
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,8,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,8,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,22.4684,88.3428511,West Bengal,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,9,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,9,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,11,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,5,Satisfactory,12.88746667,77.61738833,Karnataka,3,2024
Travelling,Airtel,4G,5,Satisfactory,16.2988819,80.4614557,Andhra Pradesh,4,2024
Travelling,Airtel,4G,5,Satisfactory,16.2988007,80.4616736,Andhra Pradesh,4,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,4,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,4,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,5,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,5,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,5,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,5,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,2,Poor Voice Quality,19.42445672,77.12894516,Maharashtra,10,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,22.06597391,88.10686372,West Bengal,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,26.8353905,80.9153435,Uttar Pradesh,1,2025
Travelling,Airtel,4G,5,Satisfactory,26.8353905,80.9153435,Uttar Pradesh,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,16.468708333333332,82.02990999999999,Andhra Pradesh,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,30.95004333333333,75.89696333333333,Punjab,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,19.100216666666665,72.84388666666668,Maharashtra,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,25.708518333333338,86.79800666666667,Bihar,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,27.96875166666667,79.74125833333332,Uttar Pradesh,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,27.177685,77.92080833333333,Uttar Pradesh,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,31.986805,75.85762333333334,Himachal Pradesh,1,2025
Travelling,Airtel,4G,4,Satisfactory,30.30155153333333,75.36286521666666,Punjab,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
